channel_1,channel_2,channel_3,channel_4,beta_power,focus_score,focused_classification
-3286.509079136653,-3286.9770341186086,-3324.351256838301,-3619.4807869666256,233145.64732141202,0.9999999999999998,1
-3881.7473486968083,-3774.5169371672673,-3767.3087474901695,-3543.4532957423944,233901.31962236165,0.9999999999999998,1
-3656.0252193836495,-3704.4676760222064,-3763.7128336827736,-3573.1228570658714,234699.28965738168,0.9999999999999998,1
-4209.571551725268,-4330.377800093964,-4409.979233213351,-4518.42604720348,235211.22914185093,0.9999999999999998,1
-1488.2366213799687,-1653.7197146193357,-1703.6478465152904,-1783.180558972992,350903.59627460287,0.9999999999999998,1
-1541.7975985953817,-1651.2850397481816,-1765.1378791242605,-1789.2990353005007,369697.3394721043,0.9999999999999998,1
-2168.150433324394,-2121.43627795286,-1955.2528884467902,-1980.7608760945732,380008.4564236251,0.9999999999999998,1
-2223.8889672890073,-2158.1097369183553,-1987.335620216676,-2067.363401931012,314950.6423573846,0.9999999999999998,1
-2528.7352249897085,-2716.0560615578433,-2989.963061900111,-2916.9863940647338,164120.0905256602,0.9999999999999998,1
-3437.2770685128635,-3449.942707200302,-3340.076133689494,-3514.375106099411,161840.95952560715,0.9999999999999998,1
-3687.1949480768526,-3743.330846411758,-3745.6977355962154,-3834.046327224467,163128.3889556263,0.9999999999999998,1
-4122.017221350106,-4148.805657245219,-4328.750943613239,-4371.726134004071,159760.88401903707,0.9999999999999998,1
-4013.0215770414798,-4306.621955575421,-4361.970604969654,-4375.80122249329,159190.87272652125,0.9999999999999998,1
-4424.455918454332,-4390.770172065939,-4342.51611288765,-4449.225743348361,160999.61743676953,0.9999999999999998,1
-4770.568232266116,-4811.72863620345,-4448.43241707026,-4440.015304732486,160642.19228750106,0.9999999999999998,1
-4881.785377148422,-4962.29747590702,-5106.660419121617,-5291.733575816383,157861.0915747273,0.9999999999999998,1
-5296.162084851414,-5361.498137077317,-5413.543519835686,-5452.482423199341,159663.1836052377,0.9999999999999998,1
-5426.580811081221,-5292.335699709249,-5271.000972924521,-5217.502639033366,161000.41034121937,0.9999999999999998,1
-5715.639081118978,-5944.475612120237,-6246.688045277144,-6312.594899733784,161854.07914375103,0.9999999999999998,1
-6603.330982389161,-6671.621555580059,-6603.2449646901805,-6733.567388496129,162996.0243954652,0.9999999999999998,1
-6992.705991400871,-7283.128389947466,-7347.085354064708,-7329.254913538462,163813.28252561972,0.9999999999999998,1
-6937.311060744687,-6944.732424719259,-6968.41160128871,-7156.92967333016,163521.9570994159,0.9999999999999998,1
-6722.98908147146,-6818.804383361246,-6821.844454537728,-6897.08609928377,163475.47894132114,0.9999999999999998,1
-6985.990066055441,-7010.877697798074,-7007.639411923941,-6845.442288283142,165114.70117557904,0.9999999999999998,1
-7601.225580678671,-7561.74111940898,-7464.107291165739,-7555.899395678192,164877.9958514474,0.9999999999999998,1
-7699.847677485202,-7782.305926683242,-7649.08882031159,-7746.054608925246,165549.76551271457,0.9999999999999998,1
-38.1511869354872,-56.082604760536924,-130.18358002009336,-404.1840778612532,828590.1396600872,0.9999999999999998,1
-425.8423059921479,-398.23109210678376,-423.0780524373986,-439.59064571675844,632858.1856752951,0.9999999999999998,1
-134.08850306132808,-242.38665602821857,-289.4902284826385,-291.2933277487755,640025.3273813897,0.9999999999999998,1
-577.2175616236636,-532.4762034787564,-587.1666304807877,-657.3056492247852,691144.1261221941,0.9999999999999998,1
-679.1003837040626,-482.0142008641269,-489.641259336262,-595.5383965315996,651595.1662595436,0.9999999999999998,1
-707.4226460685022,-660.7917034709826,-761.0528114330955,-833.2571899276227,707731.1955355708,0.9999999999999998,1
-857.2818397554802,-1026.8778879711172,-1071.0395616228925,-797.8693215718959,549679.3270272755,0.9999999999999998,1
-737.2058068531333,-776.9310241824714,-743.8922804864123,-705.4937926663551,547477.7127785652,0.9999999999999998,1
-744.4298911050428,-656.107478776481,-789.3381422854727,-717.260920389439,548213.3435883446,0.9999999999999998,1
-979.9622454894707,-1142.1603041052585,-1192.4353117221035,-1243.5527318039676,550058.5268833807,0.9999999999999998,1
-1344.500578895444,-1466.5522139493842,-1510.7078102637315,-1373.7479990114225,549872.9982752813,0.9999999999999998,1
-1573.6199398308527,-1484.2634451645426,-1585.122002144577,-1617.504860885907,549387.7577047693,0.9999999999999998,1
-1886.9721324932761,-1873.3177577550523,-1812.4789352258667,-1993.150229672785,549601.7351966882,0.9999999999999998,1
-2306.8268586563645,-2257.8005101372255,-2383.5911101718666,-2242.95871716307,549785.5979773841,0.9999999999999998,1
-2145.1547234718455,-2151.883270979626,-2069.3988424818963,-1934.2734521578532,549367.744169295,0.9999999999999998,1
-1934.3702220692066,-2009.8530903623905,-2061.118703979999,-1930.3035483548883,548341.9557093646,0.9999999999999998,1
-1984.6185828988673,-2018.428213473293,-2172.722928507719,-2184.9668934751535,548027.013330959,0.9999999999999998,1
-2494.8147998790955,-2650.9065368422307,-2635.569674611441,-2465.4715448267525,548027.5225271272,0.9999999999999998,1
-2747.4740261106053,-2488.3199961185455,-2477.92961906665,-2508.677674039849,547189.357476892,0.9999999999999998,1
-2618.6919735989068,-2558.6104808107484,-2539.284547789721,-2558.704445797135,547321.4731148045,0.9999999999999998,1
-2234.1269434177084,-2217.464754140121,-2420.33562723652,-2311.634500049404,548212.1313449682,0.9999999999999998,1
-2888.0989393194905,-2951.9109823134495,-3022.8484696979867,-3055.229458489339,546265.695326273,0.9999999999999998,1
715.8332135813544,572.2093680955004,641.9809416688513,642.1328751045512,663116.2532345239,0.9999999999999998,1
748.4502835574094,803.0584327604156,652.4844506944064,725.1002181840595,618715.9762826755,0.9999999999999998,1
666.654464139021,636.3986734974897,412.84147877118085,199.6096803350374,640939.502102603,0.9999999999999998,1
87.33274130278733,-25.902547093108296,88.00171590736136,68.89783944620285,674434.4667356183,0.9999999999999998,1
85.40295292565133,102.94729110528715,66.30141390196513,-17.281142720254138,525681.272243676,0.9999999999999998,1
279.8403516219696,140.04195630329195,304.3483835191,326.829857127741,120321.06766996898,0.9999999999999998,1
620.5026962233242,535.1118979725288,711.1209396371851,459.01147869916167,119235.1115390888,0.9999999999999998,1
416.5467846522806,332.8150995193282,417.7557073129574,454.5862420765916,119424.07634187408,0.9999999999999998,1
442.95562070189044,307.59461668063886,177.18757763819303,254.8545475054998,120858.34399195606,0.9999999999999998,1
162.67115596018266,89.22139078041073,343.9324196251109,443.15991273697,118783.28845475236,0.9999999999999998,1
309.68241583090276,461.21661721053533,717.0804702165769,957.1801774218911,118426.62404595292,0.9999999999999998,1
1045.2043327289866,1235.5325163489906,1263.5135128424736,1164.032174021122,118905.75119626717,0.9999999999999998,1
1381.8271178907016,1397.7721813517855,1190.6616641681176,1337.669184138882,119742.95484198903,0.9999999999999998,1
1856.6868901395937,1742.0435294103809,1742.2866229075007,1560.9720656682039,121995.87505959747,0.9999999999999998,1
1926.194333278574,2139.4705430266913,2033.070856774808,2023.10776329285,119607.50311085489,0.9999999999999998,1
2028.3127690561814,1998.1560857634759,1871.3285984661197,2041.5024612249108,121084.1864018346,0.9999999999999998,1
2215.9631843079114,2156.9709373818478,2185.015044687083,2038.556355034816,121547.6669631136,0.9999999999999998,1
2636.028747331002,2670.011348278378,2663.8709000386298,2554.019753615139,121679.58526203295,0.9999999999999998,1
3203.191587923793,2960.0186179298908,3172.479996975162,3243.660577856819,120673.14515529286,0.9999999999999998,1
3294.4689887048444,3178.6489619520726,3159.999950823025,3216.013834921876,120165.12076148731,0.9999999999999998,1
3160.885839625029,3008.4699568308424,2981.267794503132,2996.8809418431483,122036.88690603361,0.9999999999999998,1
3406.1082747946493,3476.749375107698,3519.4810045139166,3372.0391886607977,122310.6163595469,0.9999999999999998,1
3530.4426512840437,3687.7381685454166,3662.2615025597624,3609.5214333846234,122037.12157660798,0.9999999999999998,1
-654.5404606950469,-517.6348779920954,-697.7176056834869,-677.671741920989,313386.7527921859,0.9999999999999998,1
-703.8875056353863,-568.0964131192304,-833.8340694957878,-923.0171263016528,267809.3930211192,0.9999999999999998,1
-999.8505659663351,-976.629994628951,-853.4428324509645,-1002.6807352578035,280227.3819348989,0.9999999999999998,1
-374.7702321972465,-333.70846812124364,-231.83172337827273,-178.94486312987283,281306.08652614267,0.9999999999999998,1
-107.41179667739198,-90.008172233589,20.424528633011505,-28.51954208710231,181169.3181463412,0.9999999999999998,1
316.5624292868888,434.5113940894371,565.6154569861246,561.9536274420097,182208.90276572225,0.9999999999999998,1
1315.5186916763196,1625.548450715607,1863.2564918992575,1914.85261917545,182443.46224943482,0.9999999999999998,1
2038.5470052849269,2070.5198774936143,2247.4494020348648,2414.448089731275,181254.4129031616,0.9999999999999998,1
3230.5770053493325,3285.0561280038673,3238.9380191877717,3088.7277423924534,182755.2119734335,0.9999999999999998,1
3320.8343484174693,3541.0644346456975,3817.1153326375643,4085.0632698879344,185047.06460446434,0.9999999999999998,1
4071.8689028442604,4017.20372016693,4103.385507258354,4058.0289355707355,183368.5710401788,0.9999999999999998,1
4604.08237835113,4453.315791437402,4486.708890654263,4670.418853815179,182858.9417579546,0.9999999999999998,1
4551.519486936391,4619.201858896995,4708.080581343966,4824.398014790844,183182.67449436168,0.9999999999999998,1
4630.219604166457,4715.991872212733,4697.398024608032,4843.379409528454,183118.73514139798,0.9999999999999998,1
5450.213238901226,5414.196132377954,5452.568908385816,5571.069975919323,180925.03626675202,0.9999999999999998,1
5391.340668773744,5331.3479986095335,5485.274800985819,5569.160756991943,180390.2840996157,0.9999999999999998,1
5182.753826082568,5214.369537845487,5306.494493453996,5242.149982203846,180610.28330258964,0.9999999999999998,1
5322.568115976057,5438.165618681465,5660.754646806745,5678.362095798133,180253.85044657908,0.9999999999999998,1
5584.901060930453,5601.561847745557,5699.230737550883,5638.819198591635,180120.90681909493,0.9999999999999998,1
6258.503324212157,6386.69587499334,6371.714770745835,6447.563681747182,179329.4309905292,0.9999999999999998,1
6623.302983127534,6650.374248956796,6815.654452623567,6750.165531986975,178740.6732353142,0.9999999999999998,1
461.5461958941305,324.9987086119363,407.7210882443469,591.920510811964,612498.0734164276,0.9999999999999998,1
1384.6535472822143,1372.9733722331002,1301.903118400136,1489.7840049866354,485110.60555212403,0.9999999999999998,1
1453.9786702983547,1667.8906630389392,1734.9405244195368,1651.7006361307576,510571.21193850815,0.9999999999999998,1
2217.091699119541,2107.372384169488,2074.037720889435,2000.362626737333,490556.06119303085,0.9999999999999998,1
2326.902641618508,2540.9978894569213,2552.7178009430645,2865.357542663929,366682.00701924256,0.9999999999999998,1
2684.7862905408256,2820.384310721769,2949.5595202163095,2757.8770253248513,367404.1425635013,0.9999999999999998,1
2953.6846298674354,2865.6469174230006,3158.7751335875364,3316.2698005215498,366931.24815042247,0.9999999999999998,1
4171.2656264291145,4327.796801637043,4247.950405070558,4430.643115443527,367823.90010240424,0.9999999999999998,1
4825.782712749438,4725.563678661827,4727.852497434709,4705.483688312233,368398.5403608546,0.9999999999999998,1
4814.303089835448,4895.026960429037,5073.748832024052,5289.972082937253,367726.4965111814,0.9999999999999998,1
6230.720074928831,6110.233588006347,6216.996979528922,6261.484024476842,367412.3003904893,0.9999999999999998,1
6554.630472653662,6479.070468923892,6776.742663534591,7025.7751217840705,367559.438991086,0.9999999999999998,1
7263.968882474466,7371.026323631057,7433.980994560174,7558.306956274668,367677.2910395893,0.9999999999999998,1
8016.511084070895,8355.679806127446,8301.771485703648,8422.011139229056,367986.91103375703,0.9999999999999998,1
8776.528410703759,8671.494722910691,8540.87030218332,8601.419749953435,366561.77216425404,0.9999999999999998,1
9172.150455103954,9251.270843591541,9298.807309465832,9384.734783360269,367112.8505575049,0.9999999999999998,1
9722.481408458669,9931.617081468343,10162.251101885806,9977.41683130071,366910.7823763049,0.9999999999999998,1
1027.0069145195885,819.630396951572,855.2847331791418,691.9876114638755,811609.404136451,0.9999999999999998,1
175.88609245361295,284.3450611185981,469.3738065013895,527.5498202621238,860503.9808340867,0.9999999999999998,1
411.5226965493057,505.20719043933786,436.1994914319366,284.40817193035036,786132.8117590094,0.9999999999999998,1
155.7154095300939,81.64341849519406,-79.7131626305636,208.2633413450094,920831.9044318619,0.9999999999999998,1
157.8560347672319,-6.949201605166309,167.86120212369133,174.87865690304898,522253.10440119985,0.9999999999999998,1
-168.8274987747427,-378.0945357703604,-516.6466094288044,-480.77395654132124,524339.9771523795,0.9999999999999998,1
-604.8876789333299,-719.8821227708831,-574.276597796008,-741.1902027684264,519938.2930021808,0.9999999999999998,1
-959.9210566019174,-883.7757585290819,-814.8405200833222,-688.8208511763951,520421.17715834215,0.9999999999999998,1
-947.1404159908416,-1002.234284700593,-1040.9889979914296,-1174.978393703932,519090.84914627497,0.9999999999999998,1
-1307.7214677562006,-1437.9106576262275,-1557.8202649805462,-1618.976511518471,518568.5919738132,0.9999999999999998,1
-1806.2333022998646,-1711.8826387302252,-1653.9651455539279,-1525.6660076240078,519713.4610089732,0.9999999999999998,1
-1906.5168496617116,-1866.4704684236785,-2000.7796255823923,-2247.893515154603,520618.79955212056,0.9999999999999998,1
-2333.0300002084114,-2200.466441354016,-2133.0355776654324,-1987.7152200621786,520669.05880438956,0.9999999999999998,1
-2217.3090808044653,-2134.7190001329873,-2210.811939606443,-2162.374625330325,519676.68141046097,0.9999999999999998,1
-2369.939072871115,-2281.654994517099,-2339.8394230527338,-2585.4765196299413,520568.60061289463,0.9999999999999998,1
-2457.400373234879,-2455.258345535258,-2607.4423545321915,-2338.916135251173,519867.18243745586,0.9999999999999998,1
-20.44883798272349,123.05252577958163,-47.47382255003322,151.01201784831937,1000948.7750689437,0.9999999999999998,1
613.8877481766976,803.5324650797993,881.1900851972168,893.5224053011043,850154.021745623,0.9999999999999998,1
1216.2570719773648,1140.5488747118507,1064.117474292405,1141.5062891005073,1073525.9957210943,0.9999999999999998,1
1329.135199927492,1267.5039860951947,1482.7132566329092,1670.667538756039,601342.0185696088,0.9999999999999998,1
1861.7053683926351,1930.4587542030495,1764.4483350699302,1778.0372615589295,470146.84758542693,0.9999999999999998,1
1785.985951427254,1724.1135140478145,1876.698627314996,1881.5927538945107,471834.16784284636,0.9999999999999998,1
1107.100144483149,984.2537806886248,1126.0820067082532,992.3558064551326,470963.6870301037,0.9999999999999998,1
887.2959393623751,943.7431843685918,877.1682902823668,618.8117939558579,471811.77501992125,0.9999999999999998,1
910.1780497537693,721.0648661318701,741.0663185823942,737.6559973102994,472229.03994785907,0.9999999999999998,1
484.7957514561713,510.2107090925565,369.7339894194156,433.35062264068983,472962.4051337335,0.9999999999999998,1
119.72214486903977,181.29866266448516,214.34815857291687,90.40600409137551,477462.3678969319,0.9999999999999998,1
270.8024158915505,92.1801191328559,126.73632723593619,167.7181509503862,480337.66685489385,0.9999999999999998,1
245.46225625427905,129.18736416939646,205.3868907915894,193.06158300011884,479625.62499613443,0.9999999999999998,1
-227.87303927517496,-367.92200789088383,-397.40878160402644,-368.8555804173229,481002.7770882667,0.9999999999999998,1
-303.27690218179487,-134.5802999055013,-275.71757940831594,-398.94541299832053,481698.77639986295,0.9999999999999998,1
-472.30588806665037,-480.6019211433595,-205.61268725141417,-281.2488914427813,483249.0455864485,0.9999999999999998,1
-387.86408942961134,-500.32428355969023,-417.7613171628909,-357.75976473628543,490116.1879677577,0.9999999999999998,1
-325.2422695965506,-196.0904344767332,-290.4901842332911,-382.5927004420664,490055.8691895283,0.9999999999999998,1
-231.42968413303606,-227.0259519352112,-140.6216407964239,-16.16805499594193,491436.11950702016,0.9999999999999998,1
66.09852432936896,148.09162347042002,185.6785530000925,299.5669214257505,490990.6383229701,0.9999999999999998,1
-142.88007288216613,-39.47744895727374,-33.01209690887481,-147.84011519839987,497038.18361802475,0.9999999999999998,1
133.72713522810955,152.67440337862354,243.82698499865364,180.3309635509504,494650.04438267794,0.9999999999999998,1
213.45338750851806,114.59100212983321,193.8712713405257,239.18389920366462,494919.09974168404,0.9999999999999998,1
406.58322368282825,491.8856667971704,498.3117498960346,403.18832949805073,403274.0450368115,0.9999999999999998,1
425.183616112452,446.21681346325204,526.2740468897391,468.9928041934036,564050.5924677146,0.9999999999999998,1
719.8152720591752,643.8971729086479,583.665149147273,678.9886541928863,52078.09874701028,0.9999999999999998,1
668.6431559404591,561.7138063573511,659.9207742688013,713.2414629120613,51786.85611075644,0.9999999999999998,1
683.6280000879196,743.3289580555866,636.7287196685793,667.3472806058126,51122.66750130868,0.9999999999999998,1
653.7583541168133,759.4769110892667,765.1148102724692,645.632486488088,50498.78454074649,0.9999999999999998,1
667.9400547487894,700.2602701658616,787.8085232035955,708.3917476445204,47076.89483280758,0.9999999999999998,1
750.8957106409362,640.350812775665,732.794594855397,783.0205162853235,45578.70872227399,0.9999999999999998,1
792.3338021499803,722.7221092997352,676.5773536964552,785.222382384236,43540.256594533224,0.9999999999999998,1
721.1139523187885,763.5403123911237,854.402116789599,778.3643408404896,38173.488933336586,0.9999999999999998,1
829.5149525344605,708.8377307142364,810.4461376353865,858.6282037395285,37642.891639033005,0.9999999999999998,1
758.4577883513412,792.0430249284254,882.212947835098,807.1578305993462,29142.460099195217,0.9999999999999998,1
865.3469340099255,751.1434790130006,844.5213011066662,892.8978420085041,28199.536646656503,0.9999999999999998,1
980.7172377930256,1064.7527897973778,946.5513817478204,898.591839691042,27350.245402009372,0.9999999999999998,1
726.7948603514815,833.8971803075401,830.7528594197938,727.7438599652378,27085.111502271735,0.9999999999999998,1
139.486581159872,128.78579241165426,15.481783354072832,105.91910910757724,30017.720026175026,0.9999999999999998,1
63.43104068597313,145.7593283605529,70.95010954688769,23.330898386077024,25335.341759115076,0.9999999999999998,1
10.686296635889448,92.02257584722247,139.56792398390826,27.57194493582938,22306.055516949928,0.9999999999999998,1
74.82464590098243,29.1660772919422,130.45378779189195,107.20656966732349,21361.57705517629,0.9999999999999998,1
110.09564238309395,100.55889749608468,-1.3645959963323548,85.5263696241891,14540.330607485837,0.9999999999999998,1
49.009051481843926,127.99947844597045,53.206154207116924,8.61813196039293,21804.357385616164,0.9999999999999998,1
-9.095904179732315,80.20262203726452,122.72341458348092,14.160663694725372,6445.943149877417,0.9999999999999998,1
47.92822039464954,-0.40250673273112625,103.20020183979068,100.37096752331126,6901.437300335301,0.9999999999999998,1
126.4455500143813,114.1908328345744,5.06616197747644,94.26558084564749,5926.375841332169,0.9999999999999998,1
42.72508458129596,126.90649268392008,43.24493067513686,-6.0450807908782735,5624.003312316337,0.9999999999999998,1
-28.529359324485995,53.44644277927,99.3284704106627,-13.641752575873397,5400.266999562339,0.9999999999999998,1
22.103276225621812,-25.57483835949097,76.807727852487,69.77671593578998,5632.115958178591,0.9999999999999998,1
99.22375321190339,-27.442918387358077,3.1345036503626034,91.3540687301429,5491.913887546512,0.9999999999999998,1
-37.38076754461508,-85.87885519501287,25.158774489420466,11.190248154918663,5563.113053521273,0.9999999999999998,1
40.881313903140835,160.09857227816246,192.13923017354682,283.0879872459918,5372.66485508527,0.9999999999999998,1
194.476667645853,285.8452284883242,203.49169648904353,153.3153287335299,5544.13187826807,0.9999999999999998,1
143.16711020376533,237.63137323455885,290.2199764614925,165.23906476725824,5552.565960437851,0.9999999999999998,1
293.48771404777654,413.4464075890137,447.79551873204764,537.5652723434614,6023.510762944886,0.9999999999999998,1
516.4441873437027,510.4182735400973,394.4374310892308,490.75761947303545,6084.378997804641,0.9999999999999998,1
534.0217171354452,417.8725791865727,445.9517480538925,539.1182658000616,6204.713814538914,0.9999999999999998,1
465.6058572960319,411.6718250600388,522.6664458949817,512.376111166901,6199.4332845424815,0.9999999999999998,1
407.8720867050579,502.136265088222,547.9631291952683,428.56214823492337,6080.023446647249,0.9999999999999998,1
473.2604975303402,556.9454339138465,477.26312545791734,429.4372848245548,6202.980942575056,0.9999999999999998,1
539.2444874235662,527.9041757829254,419.9687931117369,514.7285082390299,6009.039153965505,0.9999999999999998,1
425.56274847046006,519.5221250072354,570.482936778455,444.11826210061554,5980.518506286913,0.9999999999999998,1
49.56489411275834,-62.96402067900635,32.65680641308427,80.59016917017289,9600.17317221897,0.9999999999999998,1
84.75641772081144,7.632200834574178,-47.018957217922434,65.68853779672645,7590.718374404358,0.9999999999999998,1
-44.49078484787606,72.66906106402166,60.22641391144134,-59.465344270458445,7283.6452377114365,0.9999999999999998,1
-33.91715269815177,2.280403997981921,99.3597920727916,20.449772957712412,7650.874623384614,0.9999999999999998,1
67.01059243106283,-57.479457393987104,48.00535583123565,110.06151579599828,6376.131898118569,0.9999999999999998,1
107.19394750497304,20.772339328890666,-38.44056169455871,88.82636384759098,7751.414969943536,0.9999999999999998,1
370.4889817229705,277.4608402751619,212.2023909733398,347.43436844612006,3698.5126002489965,0.9999999999999998,1
334.6644800474169,205.74451872485224,315.10854317911435,376.63176740019117,3709.371166160748,0.9999999999999998,1
624.6437004492618,527.6914689729456,462.53586691990495,599.5162476219703,3838.7235885664236,0.9999999999999998,1
1368.9020236438373,1260.3935013044393,1196.6852405342506,1588.9161306496244,7120.0536118013415,0.9999999999999998,1
1554.5146609072108,1616.3324022497982,1446.691475234693,1480.3823639855254,10027.60630169269,0.9999999999999998,1
1435.9822717115749,1587.2004515449516,1570.588750916766,1409.0465772557072,13121.902907101654,0.9999999999999998,1
1789.7510957076447,1853.3032156546833,1908.9889235324226,1962.8659222940914,23176.879735402632,0.9999999999999998,1
1904.1653875645716,2072.282305347733,2054.6131480070762,1883.1349951387383,26096.96151603512,0.9999999999999998,1
2582.3307962797116,2463.7984070840757,2387.1089535676874,2549.326179170748,33060.579159933644,0.9999999999999998,1
2639.2880701423855,2692.566684911144,2826.1194473038195,2704.5970080936095,34433.2403930244,0.9999999999999998,1
2627.401733108214,2790.1995781793958,2768.425880637369,2598.2108789790655,39001.26703105393,0.9999999999999998,1
2746.563360471395,2814.606165290228,2871.1249358830974,2913.473693031352,40175.58854976563,0.9999999999999998,1
3056.861457332503,2932.082500235876,2861.601280645933,3029.7453127037734,41750.75186795676,0.9999999999999998,1
3009.6994489412755,2840.0547820262145,2986.2269018443767,3058.488313813228,42127.78156264838,0.9999999999999998,1
246.27521700714715,166.5975834261626,83.26560010097455,64.19678520190064,124743.28302463198,0.9999999999999998,1
108.27805100462865,174.62247375608422,227.84685997548513,355.93843345786445,122543.19706982444,0.9999999999999998,1
327.8330852908548,306.78679829020984,150.58894166583195,287.8675793893635,124018.72963146184,0.9999999999999998,1
472.901467134594,600.2880694753258,487.64228280994575,416.61036295152735,125697.38839313929,0.9999999999999998,1
497.5866767921252,428.6350762840593,579.2530021745479,563.9268921561306,128758.2513332619,0.9999999999999998,1
609.1506973953219,676.8788831303827,732.3509492231533,849.064812065335,131539.61784400922,0.9999999999999998,1
580.6339602331864,557.6036563060479,407.3111017117044,542.9095893801423,130569.06672905912,0.9999999999999998,1
725.347051581135,847.328563510906,736.6611839220859,671.533631118713,132236.6573524772,0.9999999999999998,1
578.5919748573797,558.8555878162151,406.4163306473056,541.4706628721906,135406.0253341434,0.9999999999999998,1
729.3524844336789,847.1125842884649,737.202534440672,675.5989023705479,137587.70106652367,0.9999999999999998,1
978.4293539951323,1094.1353137992555,986.7104274720186,920.4235056823818,139246.48283378064,0.9999999999999998,1
899.0275380358798,1035.4450637946138,1097.5414276839,1165.8567777120043,139324.68665628138,0.9999999999999998,1
1226.704949991079,1164.3729724045843,1066.6358294250676,1051.8594847001368,140404.5015377145,0.9999999999999998,1
1090.3767143437872,1170.8065353033599,1217.8834609705955,1337.1881395070814,141153.3619969592,0.9999999999999998,1
1204.9462120488752,1336.4298747910652,1228.924580614781,1162.6909523995128,142169.9455392551,0.9999999999999998,1
897.2221013322705,1027.7679841605714,1094.878618915449,1168.7972740521654,140975.4584303663,0.9999999999999998,1
1226.8461312144063,1164.2832148056477,1065.5419086880283,1053.377884082147,141240.5794139527,0.9999999999999998,1
1213.3843613239005,1337.300336505752,1224.3319834691938,1162.373060903279,135839.83384958986,0.9999999999999998,1
895.5812202267116,1030.461647103657,1087.5773992269533,1165.207905069692,133722.23073653158,0.9999999999999998,1
1225.9532300999854,1155.7861621063203,1068.1691884069005,1054.5550175932003,135185.5150919703,0.9999999999999998,1
1094.3400733218295,1163.725034737261,1211.8893363166135,1338.5578778658528,133487.74982946203,0.9999999999999998,1
45.28831851342693,110.14472857001238,189.98084041161928,232.4072004839545,143358.01841434787,0.9999999999999998,1
184.7823794732103,92.27735653170384,65.26686407672241,-84.15522880293429,136611.22978457552,0.9999999999999998,1
53.364632467739284,115.49559043161571,186.2830143304309,237.65895499673206,141197.93946725279,0.9999999999999998,1
362.4444569182815,250.59994381840806,182.32059032737743,89.42848774045706,135108.51004647417,0.9999999999999998,1
62.896702479803935,-89.08348196954466,48.630854098824784,114.07442844845355,133844.34473412274,0.9999999999999998,1
53.014016846893355,118.71283936849795,192.85027865262236,234.22759678738657,127017.0774593716,0.9999999999999998,1
191.5291589932749,342.80063240102027,321.0970579831628,173.3878392832121,151841.42671905918,0.9999999999999998,1
438.88286965014413,498.33886417071335,611.8018189764116,500.40235397126526,71639.54036661654,0.9999999999999998,1
436.28457415592857,586.6949355988763,571.3136620561127,411.9340855444316,68158.34907532233,0.9999999999999998,1
679.8890351072187,731.7792120174272,856.1944638433633,746.2255105712684,65141.88157211048,0.9999999999999998,1
807.8571918910602,655.8227788923541,787.50091643224,853.8906854706584,65043.207305119315,0.9999999999999998,1
1105.4293441779446,986.9577283565886,916.9860701356083,825.7086693545571,65420.14729932491,0.9999999999999998,1
1167.7543094520224,1218.365440577385,1347.9632587669184,1234.562947285478,65382.55359992861,0.9999999999999998,1
2078.663509647129,1970.6767033515498,1895.3784926186781,1802.797736703069,66365.38678066147,0.9999999999999998,1
1786.1430272253929,1633.260591911734,1766.2972481105244,1831.1218690174865,65352.50214733189,0.9999999999999998,1
2076.8767724432983,1968.8217129735276,1907.127388329478,2052.372012958629,65552.01362727361,0.9999999999999998,1
2005.5017167639453,2078.594321497949,2148.4953891072655,2197.7498715237016,66656.46003735559,0.9999999999999998,1
2396.9149712515064,2433.8053444144316,2565.7134858015925,2457.2040284872055,64729.80041029955,0.9999999999999998,1
2275.5912142264424,2122.6854045380605,2251.9036228820914,2324.0715373520507,64324.06913177487,0.9999999999999998,1
2319.0320221617585,2206.333876896999,2141.1418108193902,2049.9036789878737,65106.04847170418,0.9999999999999998,1
2009.6941446142737,2082.811058697989,2151.333973173634,2199.28697040549,65895.75018467447,0.9999999999999998,1
370.0715153904166,440.25494544638786,487.3440257884795,616.3911437095376,80058.62202006669,0.9999999999999998,1
732.4453816970345,856.6540040504187,746.3194755576551,681.3611532272771,74321.5419616209,0.9999999999999998,1
1108.1907928077271,1174.9363198294304,1214.6390977590345,1344.8568043662235,72867.3698428222,0.9999999999999998,1
1322.2304096342996,1307.7588667557575,1389.420049775741,1530.4554170047631,79503.75249330816,0.9999999999999998,1
1467.9738434200408,1590.1591798973968,1484.5378603237914,1406.1561020774534,66314.18488634465,0.9999999999999998,1
1725.6122789550573,1655.3161844129208,1806.9784773660358,1802.0754685241263,67268.61775668738,0.9999999999999998,1
2299.8870068010874,2281.27258974663,2368.7231378980214,2498.5322604350513,67625.22475565285,0.9999999999999998,1
2687.460319009144,2817.3068405457307,2707.4108153227717,2628.1174564622343,67140.44910281521,0.9999999999999998,1
2610.1070332506206,2737.1327352456283,2811.2323080427013,2888.3523175414884,66712.69326849081,0.9999999999999998,1
3059.0712707188213,3131.4518919987604,3175.1217688063625,3300.861880191602,66848.75351055055,0.9999999999999998,1
3026.87166707532,3009.7419903032715,3102.077782771783,3232.799440898001,66981.81577286618,0.9999999999999998,1
3416.5299735086737,3546.187630097498,3444.010758383083,3364.2966607775306,66437.7302244809,0.9999999999999998,1
3690.607139298925,3618.5542267526034,3763.442625910975,3750.802699035732,68351.54450821891,0.9999999999999998,1
